,h3_code,total_poi,station_count,Eat_and_Drink,Going_Out-Entertainment,Sights_and_Museums,Transport,Accommodations,Shopping,Business_and_Services,Facilities,Areas_and_Buildings,h3_area,is_station
100283,891e80cd3a7ffff,24,0,2,1,0,1,0,7,12,1,0,Low-area,False
100307,891e8058807ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
100309,891e805744fffff,31,0,2,0,1,1,0,5,20,2,0,High-area,False
100340,891e805150bffff,2,0,0,0,0,0,1,0,1,0,0,Low-area,False
100342,891e8051d9bffff,34,0,3,2,0,3,3,9,11,3,0,High-area,False
100376,891e80cde0fffff,46,0,5,3,1,2,0,16,16,3,0,High-area,False
100422,891e80c8e57ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
100423,891e805024fffff,21,0,1,0,1,1,1,3,11,3,0,Low-area,False
100444,891e805412fffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
100447,891e80cc573ffff,2,0,0,1,0,0,0,0,1,0,0,Low-area,False
100449,891e80cdc07ffff,4,0,0,0,0,1,0,0,3,0,0,Low-area,False
100453,891e80cd2dbffff,23,0,2,1,3,0,1,8,4,4,0,Low-area,False
100476,891e8050843ffff,2,0,1,0,1,0,0,0,0,0,0,Low-area,False
100478,891e80574abffff,8,0,3,0,0,0,0,1,2,2,0,Low-area,False
100486,891e80570dbffff,45,0,3,1,2,3,1,15,11,9,0,High-area,False
100531,891e80546dbffff,17,0,3,0,0,1,0,9,4,0,0,Low-area,False
100548,891e8050d57ffff,32,0,4,3,2,0,3,7,11,2,0,High-area,False
100580,891e8050447ffff,5,0,0,0,0,1,1,0,3,0,0,Low-area,False
100585,891e80c8867ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
100586,891e80cd643ffff,4,0,0,0,0,2,0,0,1,1,0,Low-area,False
100590,891e8626e2fffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
100591,891e80543d7ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
100592,891e80cf3d3ffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
100595,891e8052ccbffff,91,0,1,5,1,0,0,31,42,11,0,High-area,False
100686,891e804319bffff,3,0,1,0,0,0,0,1,1,0,0,Low-area,False
100689,891e8058533ffff,3,0,0,0,0,1,0,0,2,0,0,Low-area,False
100692,891e80c996bffff,18,0,1,1,0,0,0,7,8,1,0,Low-area,False
100710,891e80518d3ffff,16,0,4,0,0,0,0,1,10,1,0,Low-area,False
100726,891e80576cfffff,25,0,4,2,0,0,0,8,6,5,0,Low-area,False
100751,891e80cf00fffff,7,0,2,1,0,2,0,1,1,0,0,Low-area,False
100758,891e8051b23ffff,9,0,0,0,0,0,0,1,7,1,0,Low-area,False
100767,891e80cc51bffff,6,0,0,2,0,0,0,2,2,0,0,Low-area,False
100773,891e8052bbbffff,94,0,20,3,1,0,4,23,31,12,0,High-area,False
100867,891e80c9917ffff,12,0,0,0,0,3,0,4,5,0,0,Low-area,False
100879,891e805415bffff,12,0,1,1,0,2,0,4,4,0,0,Low-area,False
100891,891e8055523ffff,28,0,2,0,0,1,1,13,10,1,0,Low-area,False
100919,891e80500a3ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
100920,891e80ce3c7ffff,4,0,1,0,0,0,0,0,3,0,0,Low-area,False
100924,891e862453bffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
100925,891e805ae83ffff,31,0,8,0,0,2,0,6,13,2,0,High-area,False
100956,891e80cb2b7ffff,6,0,0,0,0,1,0,1,4,0,0,Low-area,False
100962,891e805860bffff,2,0,0,0,1,0,0,0,1,0,0,Low-area,False
100964,891e8055dbbffff,31,0,6,0,0,0,1,11,11,2,0,High-area,False
100995,891e805b363ffff,26,0,5,2,1,3,2,2,7,4,0,Low-area,False
101021,891e80c8123ffff,3,0,1,0,0,0,0,0,1,1,0,Low-area,False
101024,891e805282fffff,93,0,6,4,3,1,7,17,40,14,1,High-area,False
101117,891e8043343ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
101119,891e80580bbffff,4,0,0,0,0,0,0,1,3,0,0,Low-area,False
101123,891e8052b4fffff,95,0,24,13,7,1,6,15,22,7,0,High-area,False
101218,891e80cf3b3ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
101219,891e80434bbffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
101220,891e804a63bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
101221,891e80c8d57ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
101222,891e80cdeb7ffff,6,0,1,1,0,0,0,3,1,0,0,Low-area,False
101228,891e80cd107ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
101229,891e8052003ffff,91,0,10,1,0,2,1,44,25,8,0,High-area,False
101320,891e8051013ffff,4,0,0,1,0,0,0,1,2,0,0,Low-area,False
101324,891e8054217ffff,15,0,2,0,0,3,1,4,4,1,0,Low-area,False
101339,891e805ac97ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
101340,891e8057443ffff,2,0,0,0,1,0,0,0,0,1,0,Low-area,False
101342,891e8057003ffff,7,0,3,0,0,0,0,0,4,0,0,Low-area,False
101349,891e8054a53ffff,3,0,0,0,0,1,0,0,2,0,0,Low-area,False
101352,891e80c94d7ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
101353,891e8057407ffff,51,0,5,2,0,1,2,21,12,8,0,High-area,False
101404,891e8055d0fffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
101405,891e8053323ffff,4,0,1,0,0,1,2,0,0,0,0,Low-area,False
101409,891e8042113ffff,14,0,2,0,0,0,1,4,7,0,0,Low-area,False
101423,891e80ca28fffff,3,0,0,0,0,1,0,2,0,0,0,Low-area,False
101426,891e80cde03ffff,29,0,9,0,1,2,1,5,10,1,0,Low-area,False
101455,891e8626bcfffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
101456,891e80cc0b3ffff,4,0,0,0,0,0,2,1,1,0,0,Low-area,False
101460,891e80c88b3ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
101461,891e805256bffff,21,0,1,1,0,1,0,4,12,2,0,Low-area,False
101482,891e8057037ffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
101485,891e80571abffff,5,0,0,0,0,0,0,0,5,0,0,Low-area,False
101490,891e8043043ffff,10,0,4,0,0,1,0,1,4,0,0,Low-area,False
101500,891e80c9e63ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
101502,891e80402b7ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
101503,891e80cdb63ffff,20,0,1,1,0,4,0,3,6,5,0,Low-area,False
101523,891e80cf377ffff,3,0,0,0,0,0,0,1,1,1,0,Low-area,False
101526,891e805746fffff,9,0,0,2,0,0,0,0,6,1,0,Low-area,False
101535,891e80cdb17ffff,94,0,8,0,1,4,1,19,48,13,0,High-area,False
101629,891e805016bffff,95,0,19,8,8,0,5,19,32,4,0,High-area,False
101724,891e80cda2bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
101726,891e8051a63ffff,11,0,2,1,0,0,4,0,4,0,0,Low-area,False
101737,891e80415dbffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
101738,891e80519afffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
101739,891e80586b7ffff,3,0,0,0,0,0,0,0,3,0,0,Low-area,False
101742,891e8058243ffff,8,0,2,1,0,2,1,0,1,1,0,Low-area,False
101750,891e80c950fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
101751,891e80580afffff,24,0,5,1,0,0,0,5,11,2,0,Low-area,False
101775,891e8050dcfffff,55,0,7,7,1,0,2,15,16,7,0,High-area,False
101830,891e805006bffff,96,0,14,4,0,1,3,36,28,10,0,High-area,False
101926,891e8054367ffff,11,0,0,1,0,0,0,3,6,1,0,Low-area,False
101937,891e8055607ffff,8,1,1,1,0,2,0,1,3,0,0,Low-area,True
101945,891e804302fffff,3,0,0,0,0,0,1,0,2,0,0,Low-area,False
101948,891e805a8d7ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
101949,891e8050a83ffff,29,0,0,0,0,2,0,5,21,1,0,Low-area,False
101978,891e805801bffff,5,0,1,0,0,1,0,1,2,0,0,Low-area,False
101983,891e8057293ffff,94,0,15,2,0,1,0,33,35,8,0,High-area,False
102077,891e8041993ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
102079,891e8052c0fffff,5,0,0,0,0,1,1,0,3,0,0,Low-area,False
102084,891e8055eb7ffff,4,0,1,0,0,0,0,0,3,0,0,Low-area,False
102088,891e8050333ffff,96,0,12,1,0,0,0,35,37,11,0,High-area,False
102184,891e805ac73ffff,4,0,1,0,1,0,0,1,0,1,0,Low-area,False
102188,891e8050003ffff,4,0,0,0,0,0,0,0,4,0,0,Low-area,False
102192,891e8051827ffff,86,2,8,5,4,1,3,28,31,6,0,High-area,True
102278,891e80cd887ffff,3,0,0,0,0,0,0,0,1,2,0,Low-area,False
102281,891e804312bffff,5,0,1,0,0,1,0,0,0,3,0,Low-area,False
102286,891e80ca96fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
102287,891e805b313ffff,89,0,5,1,1,3,1,33,39,6,0,High-area,False
102376,891e8058097ffff,7,0,0,0,0,1,0,0,5,1,0,Low-area,False
102383,891e80cdeabffff,3,0,1,0,0,0,0,1,1,0,0,Low-area,False
102386,891e8051bc3ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
102388,891e8057147ffff,13,0,1,0,0,0,0,3,8,1,0,Low-area,False
102401,891e8055cb7ffff,41,0,3,1,0,1,0,16,18,2,0,High-area,False
102442,891e8057633ffff,28,0,1,0,0,1,0,5,17,4,0,Low-area,False
102470,891e8055dafffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
102471,891e8050aa3ffff,4,0,3,0,0,0,0,1,0,0,0,Low-area,False
102475,891e8050a6bffff,26,0,0,0,2,3,0,3,8,10,0,Low-area,False
102501,891e8052dcfffff,8,0,1,0,0,1,0,2,4,0,0,Low-area,False
102509,891e8050217ffff,11,0,3,1,0,0,0,2,3,2,0,Low-area,False
102520,891e805182fffff,33,0,1,0,1,1,1,5,18,6,0,High-area,False
102553,891e80cd513ffff,5,0,0,0,1,0,0,2,2,0,0,Low-area,False
102558,891e8054acbffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
102560,891e8055687ffff,48,0,1,1,1,1,1,14,24,5,0,High-area,False
102608,891e80c9b83ffff,9,0,0,0,0,2,0,4,2,1,0,Low-area,False
102617,891e8056e2fffff,2,0,0,0,0,0,0,2,0,0,0,Low-area,False
102619,891e805855bffff,7,0,1,0,0,0,1,1,2,2,0,Low-area,False
102626,891e805802bffff,11,0,0,0,0,0,0,5,5,1,0,Low-area,False
102637,891e8056353ffff,4,0,0,0,0,1,0,1,2,0,0,Low-area,False
102641,891e80cd32fffff,45,0,4,3,0,2,0,8,22,6,0,High-area,False
102686,891e80432afffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
102687,891e8042c2fffff,24,0,1,0,0,3,1,7,9,3,0,Low-area,False
102711,891e8058077ffff,6,0,0,0,1,1,0,0,2,2,0,Low-area,False
102717,891e8052103ffff,12,0,0,0,1,1,0,0,4,6,0,Low-area,False
102729,891e80c8b2fffff,61,0,7,3,1,3,1,17,22,7,0,High-area,False
102790,891e8050d73ffff,99,0,12,6,1,3,3,27,40,7,0,High-area,False
102889,891e805a10bffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
102891,891e8054247ffff,57,0,1,0,1,2,0,25,20,8,0,High-area,False
102948,891e8051607ffff,3,0,2,0,0,0,1,0,0,0,0,Low-area,False
102951,891e805128fffff,2,0,1,0,0,1,0,0,0,0,0,Low-area,False
102953,891e8050677ffff,13,0,1,0,0,0,0,0,7,5,0,Low-area,False
102966,891e8043013ffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
102969,891e805a34bffff,4,0,0,0,0,0,0,1,3,0,0,Low-area,False
102973,891e8050823ffff,7,0,1,1,0,0,0,1,4,0,0,Low-area,False
102980,891e8057367ffff,98,0,7,0,0,0,0,89,1,1,0,High-area,False
103078,891e8042c07ffff,25,0,3,3,1,0,0,7,10,1,0,Low-area,False
103103,891e80518b7ffff,32,1,5,0,1,2,1,4,16,3,0,High-area,True
103135,891e80551a7ffff,13,0,1,2,0,1,1,2,3,3,0,Low-area,False
103148,891e80cd097ffff,29,0,0,0,0,4,0,13,10,2,0,Low-area,False
103177,891e80c124fffff,8,0,2,0,1,0,0,2,2,1,0,Low-area,False
103185,891e8058683ffff,2,0,0,1,0,0,1,0,0,0,0,Low-area,False
103187,891e805b123ffff,8,0,2,1,0,1,0,0,2,2,0,Low-area,False
103195,891e8050da7ffff,98,0,12,6,2,2,1,31,37,7,0,High-area,False
103293,891e804a6c3ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
103294,891e80cf08bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
103295,891e805412bffff,9,0,0,0,0,0,0,2,7,0,0,Low-area,False
103304,891e80cd12fffff,14,0,3,0,0,2,1,2,6,0,0,Low-area,False
103318,891e8050307ffff,96,0,5,6,0,0,0,32,42,11,0,High-area,False
103414,891e805a90fffff,34,0,3,1,0,1,1,12,10,6,0,High-area,False
103448,891e805a00bffff,5,0,0,0,0,0,0,1,4,0,0,Low-area,False
103453,891e8057497ffff,5,0,0,0,0,0,0,1,4,0,0,Low-area,False
103458,891e8054acfffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
103459,891e80caa67ffff,3,0,0,0,0,0,0,0,2,1,0,Low-area,False
103462,891e805b2b3ffff,75,0,11,3,1,2,0,35,20,3,0,High-area,False
103537,891e805054bffff,8,0,0,0,1,0,2,3,1,1,0,Low-area,False
103545,891e805529bffff,11,0,1,1,2,1,0,0,6,0,0,Low-area,False
103556,891e8051eabffff,2,0,0,0,0,0,0,2,0,0,0,Low-area,False
103558,891e80caaa7ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
103559,891e8050423ffff,98,1,8,4,1,3,4,41,33,4,0,High-area,True
103657,891e80576afffff,13,0,0,0,0,3,0,4,3,3,0,Low-area,False
103670,891e80c9e0fffff,4,0,0,0,1,0,0,0,3,0,0,Low-area,False
103674,891e8050587ffff,100,0,12,1,0,0,9,26,38,14,0,High-area,False
103774,891e805205bffff,11,0,1,0,0,0,0,2,5,3,0,Low-area,False
103785,891e80575bbffff,42,0,1,1,0,0,0,28,11,1,0,High-area,False
103827,891e805a42fffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
103830,891e80c85bbffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
103831,891e805854fffff,20,0,1,1,0,1,0,4,12,1,0,Low-area,False
103851,891e8057603ffff,95,1,10,1,0,0,1,29,39,15,0,High-area,True
103946,891e8051d3bffff,54,0,6,2,0,0,0,8,33,5,0,High-area,False
104000,891e8050ec7ffff,98,1,7,1,0,0,3,46,36,5,0,High-area,True
104098,891e80516dbffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
104099,891e805356fffff,12,0,1,0,0,0,0,2,9,0,0,Low-area,False
104111,891e8052e87ffff,19,0,2,4,0,3,1,4,4,1,0,Low-area,False
104130,891e8052857ffff,99,0,1,4,1,0,1,27,54,11,0,High-area,False
104229,891e8058547ffff,15,0,1,0,0,0,1,4,7,2,0,Low-area,False
104244,891e805748bffff,21,0,6,1,2,0,1,5,3,3,0,Low-area,False
104265,891e805a3d3ffff,13,0,3,2,0,0,0,6,2,0,0,Low-area,False
104278,891e8053123ffff,26,0,6,1,1,2,1,11,3,1,0,Low-area,False
104304,891e80c8da7ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
104305,891e8050663ffff,17,0,0,0,0,0,0,3,11,3,0,Low-area,False
104322,891e80509bbffff,3,0,1,0,0,1,0,0,1,0,0,Low-area,False
104325,891e805026fffff,38,0,1,1,1,1,1,6,24,3,0,High-area,False
104363,891e805a2c7ffff,3,0,0,0,0,1,2,0,0,0,0,Low-area,False
104366,891e805756bffff,7,0,0,0,0,0,0,3,3,1,0,Low-area,False
104373,891e80c8477ffff,4,0,1,0,1,0,1,0,1,0,0,Low-area,False
104377,891e804341bffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
104378,891e80cb103ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
104379,891e80528d3ffff,93,0,8,0,3,3,1,14,51,13,0,High-area,False
104472,891e8058453ffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
104474,891e8055d57ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
104475,891e80cd163ffff,9,0,0,0,1,0,0,2,6,0,0,Low-area,False
104484,891e80500cfffff,4,0,0,0,1,0,0,0,3,0,0,Low-area,False
104488,891e8042477ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
104489,891e80415a7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
104490,891e805a27bffff,25,0,2,2,0,4,1,5,10,1,0,Low-area,False
104515,891e80543bbffff,4,0,0,0,0,0,0,0,4,0,0,Low-area,False
104519,891e80544afffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
104520,891e805ac2bffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
104522,891e8051c0fffff,19,0,0,0,0,1,0,2,16,0,0,Low-area,False
104541,891e80cc087ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
104542,891e80522bbffff,83,0,4,1,1,1,1,39,30,6,0,High-area,False
104625,891e8058037ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
104627,891e8051dbbffff,56,0,6,1,2,1,3,11,26,6,0,High-area,False
104683,891e80cf01bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
104684,891e80cf32fffff,4,0,0,0,0,4,0,0,0,0,0,Low-area,False
104688,891e80552cfffff,11,0,1,1,1,1,0,3,4,0,0,Low-area,False
104699,891e80cdaafffff,31,0,9,2,0,0,1,9,9,1,0,High-area,False
104730,891e8050033ffff,95,0,3,2,3,2,2,38,37,8,0,High-area,False
104825,891e804230fffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
104827,891e8052e53ffff,96,0,9,7,0,0,2,15,52,11,0,High-area,False
104923,891e804327bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
104924,891e805259bffff,12,0,0,0,0,0,0,3,7,2,0,Low-area,False
104936,891e805256fffff,15,0,0,1,0,0,0,1,8,5,0,Low-area,False
104951,891e8042c97ffff,6,0,1,0,0,1,1,0,3,0,0,Low-area,False
104957,891e805a3afffff,13,0,2,1,1,1,0,0,4,4,0,Low-area,False
104970,891e8043577ffff,3,0,0,0,0,0,1,0,1,1,0,Low-area,False
104973,891e805604bffff,15,0,0,0,0,3,0,4,7,1,0,Low-area,False
104988,891e80cd527ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
104989,891e805a333ffff,21,0,3,1,0,3,0,4,8,2,0,Low-area,False
105010,891e805a3abffff,4,0,0,0,0,1,0,1,1,1,0,Low-area,False
105014,891e805b303ffff,97,0,5,0,0,1,1,35,44,11,0,High-area,False
105111,891e8055633ffff,13,0,2,0,0,2,2,2,4,1,0,Low-area,False
105124,891e80556bbffff,4,0,1,1,0,1,0,0,1,0,0,Low-area,False
105128,891e8052087ffff,21,0,1,0,1,2,1,1,13,2,0,Low-area,False
105149,891e8052d77ffff,11,0,0,1,0,0,0,6,4,0,0,Low-area,False
105160,891e80534abffff,5,0,0,0,2,1,0,0,2,0,0,Low-area,False
105165,891e80540abffff,2,0,0,0,1,0,0,0,0,1,0,Low-area,False
105167,891e805739bffff,53,0,6,1,0,1,0,21,21,3,0,High-area,False
105220,891e8052d93ffff,23,0,1,0,0,2,0,9,10,1,0,Low-area,False
105243,891e8052837ffff,56,0,3,1,0,3,1,11,25,12,0,High-area,False
105299,891e805b373ffff,27,0,2,0,1,1,2,4,12,5,0,Low-area,False
105326,891e80cf523ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
105327,891e8057027ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
105328,891e8052eabffff,97,0,8,3,1,2,2,25,38,17,1,High-area,False
105425,891e804240fffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
105426,891e8051a67ffff,11,1,4,0,1,0,1,0,4,0,1,Low-area,True
105437,891e8052897ffff,3,0,0,1,0,0,1,0,1,0,0,Low-area,False
105440,891e8050553ffff,97,0,8,1,3,3,12,25,35,10,0,High-area,False
105537,891e805130bffff,6,1,0,1,0,0,0,1,3,1,0,Low-area,True
105543,891e805042fffff,93,0,0,2,3,2,16,23,42,5,0,High-area,False
105636,891e80ca10fffff,17,0,2,0,0,0,0,10,4,1,0,Low-area,False
105653,891e80576dbffff,99,0,16,2,0,1,3,44,27,6,0,High-area,False
105752,891e8055447ffff,22,0,2,1,2,1,0,5,9,2,0,Low-area,False
105774,891e80c991bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
105775,891e80c813bffff,5,0,2,0,0,0,0,0,1,2,0,Low-area,False
105780,891e805710fffff,3,0,0,0,0,1,0,1,1,0,0,Low-area,False
105783,891e8055613ffff,69,0,11,2,1,1,2,23,23,6,0,High-area,False
105852,891e8054623ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
105853,891e80c9e6bffff,6,0,2,1,0,0,1,0,2,0,0,Low-area,False
105859,891e805208fffff,15,0,0,0,2,1,2,2,5,3,0,Low-area,False
105874,891e8057247ffff,96,2,11,3,2,2,1,37,30,10,0,High-area,True
105970,891e8056adbffff,15,0,1,1,0,0,0,5,8,0,0,Low-area,False
105985,891e805ac27ffff,8,0,1,2,0,0,0,1,4,0,0,Low-area,False
105993,891e805a297ffff,2,0,1,0,0,0,0,0,0,1,0,Low-area,False
105995,891e8050a57ffff,3,0,0,0,1,0,0,0,2,0,0,Low-area,False
105998,891e805269bffff,42,0,5,0,1,1,0,14,20,1,0,High-area,False
106040,891e805a077ffff,9,0,0,0,0,3,0,3,2,1,0,Low-area,False
106049,891e8051dabffff,98,0,7,2,1,3,2,43,34,6,0,High-area,False
106147,891e805a987ffff,8,0,1,1,0,0,0,2,3,1,0,Low-area,False
106155,891e80cae33ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
106156,891e805a127ffff,10,0,0,0,0,0,0,4,6,0,0,Low-area,False
106166,891e80cd64bffff,11,0,1,2,1,0,0,1,5,1,0,Low-area,False
106177,891e80cda6bffff,32,0,3,0,1,3,0,7,13,5,0,High-area,False
106209,891e8051bdbffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
106210,891e8054093ffff,10,0,1,0,0,2,0,3,4,0,0,Low-area,False
106220,891e80545a7ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
106221,891e8052057ffff,97,0,6,3,0,4,3,54,22,5,0,High-area,False
106318,891e805199bffff,19,0,1,0,0,2,0,3,8,5,0,Low-area,False
106337,891e8050e33ffff,29,0,2,0,0,0,1,5,18,3,0,Low-area,False
106366,891e805810fffff,6,0,1,0,0,0,0,2,3,0,0,Low-area,False
106372,891e80c1243ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
106373,891e8042367ffff,7,0,1,1,0,0,1,1,0,3,0,Low-area,False
106380,891e80cda8fffff,60,0,7,1,0,1,1,25,22,3,0,High-area,False
106440,891e8042c87ffff,6,0,0,0,0,0,0,1,3,2,0,Low-area,False
106446,891e805357bffff,8,0,0,0,0,1,0,2,5,0,0,Low-area,False
106454,891e8052c1bffff,5,0,1,0,0,0,0,0,2,2,0,Low-area,False
106459,891e8055cbbffff,18,0,0,1,0,1,1,8,6,1,0,Low-area,False
106477,891e805026bffff,12,0,1,0,1,0,0,4,6,0,0,Low-area,False
106489,891e804216bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
106491,891e805716bffff,2,0,0,1,0,1,0,0,0,0,0,Low-area,False
106493,891e8053183ffff,12,0,1,0,0,0,0,0,6,5,0,Low-area,False
106505,891e80cd657ffff,2,0,0,0,1,0,0,0,1,0,0,Low-area,False
106507,891e8052e4bffff,98,0,2,1,1,4,11,15,49,15,0,High-area,False
106605,891e8055243ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
106607,891e80ca1d7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
106608,891e8042dc3ffff,8,0,1,0,0,0,0,2,5,0,0,Low-area,False
106616,891e8051c3bffff,7,0,0,0,0,1,0,1,2,3,0,Low-area,False
106623,891e805827bffff,2,0,1,0,0,0,0,1,0,0,0,Low-area,False
106625,891e80cf32bffff,3,0,0,0,0,2,0,0,1,0,0,Low-area,False
106628,891e80cac4bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
106630,891e8055093ffff,52,0,2,1,0,0,1,12,31,5,0,High-area,False
106682,891e8058657ffff,3,0,1,0,0,1,0,0,0,1,0,Low-area,False
106685,891e8050bdbffff,11,0,0,0,0,1,0,2,5,3,0,Low-area,False
106696,891e8052e13ffff,94,0,10,1,1,2,4,30,32,14,0,High-area,False
106790,891e80cde67ffff,5,0,0,0,0,0,0,2,3,0,0,Low-area,False
106795,891e8050523ffff,97,0,40,7,2,0,9,24,13,2,0,High-area,False
106892,891e8051147ffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
106895,891e805458bffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
106896,891e804348fffff,5,0,0,0,0,1,0,0,4,0,0,Low-area,False
106901,891e8056657ffff,21,0,1,0,0,2,1,2,12,3,0,Low-area,False
106922,891e80502cbffff,99,0,2,1,0,0,0,23,65,8,0,High-area,False
107021,891e80541abffff,17,0,1,0,0,1,0,2,11,2,0,Low-area,False
107038,891e80562cbffff,5,0,1,0,0,0,0,0,3,0,1,Low-area,False
107043,891e80511a7ffff,34,0,2,1,0,0,0,7,23,1,0,High-area,False
107077,891e80caeafffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
107078,891e8053427ffff,9,0,0,2,0,2,0,3,2,0,0,Low-area,False
107087,891e8055cc3ffff,15,0,1,0,0,0,0,1,13,0,0,Low-area,False
107102,891e8050c33ffff,98,0,26,5,1,2,2,30,23,9,0,High-area,False
107200,891e80508bbffff,99,0,11,5,1,2,2,36,31,11,0,High-area,False
107299,891e80429d3ffff,4,0,2,0,0,0,0,1,0,1,0,Low-area,False
107303,891e80c8857ffff,13,0,1,0,0,0,1,1,8,2,0,Low-area,False
107316,891e805a23bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
107317,891e804228bffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
107318,891e80cda4fffff,46,0,1,4,1,3,0,8,18,11,0,High-area,False
107364,891e80c891bffff,3,0,1,1,0,1,0,0,0,0,0,Low-area,False
107367,891e8057217ffff,51,0,3,1,0,0,0,17,21,9,0,High-area,False
107418,891e80cd6c7ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
107419,891e805520fffff,12,0,0,0,0,0,0,2,10,0,0,Low-area,False
107431,891e80503abffff,99,0,5,1,1,0,0,56,26,10,0,High-area,False
107530,891e80501cfffff,96,0,15,5,2,1,12,10,41,10,0,High-area,False
107626,891e80562c7ffff,4,0,0,0,0,1,0,2,1,0,0,Low-area,False
107630,891e8050cdbffff,15,0,2,2,7,0,1,1,1,1,0,Low-area,False
107645,891e8050513ffff,96,0,28,1,13,0,9,25,14,6,0,High-area,False
107741,891e80c9b73ffff,5,0,2,0,2,0,0,0,1,0,0,Low-area,False
107746,891e80cc24fffff,5,0,1,0,0,0,0,2,0,2,0,Low-area,False
